10.665678243691550,106.665574699816800,0
10.913250524656780,106.642055724165430,0
10.562622384756192,106.660172347823164,1
10.763915927361849,106.682202748329465,1
10.776385487293612,106.666630293847560,1
10.775890236584738,106.690780394857362,1
10.762456384759182,106.682526293847162,1
10.780564837465921,106.699267928374652,1
10.772331384756129,106.653809837465821,1
10.769521837465120,106.680905384756192,1
10.764124283746582,106.692800938475628,1
10.779541374658291,106.671696837465102,1
10.772839928374651,106.660508837465192,1
10.770121837465920,106.680945384756291,1
10.781327928374652,106.687270938475612,1
10.760897374658219,106.666164837465120,1
10.769833837465829,106.678589374658291,1
10.761907928374651,106.662431837465192,1
10.764625384756291,106.665558928374652,1
10.767754837465120,106.661129384756192,1
10.773980384756291,106.679283928374652,1
10.764738837465120,106.670456384756192,1
10.770521928374651,106.663904837465192,1
10.774115384756291,106.662418928374652,1
10.765114837465120,106.684109384756192,1
10.761123928374651,106.670888837465192,1
10.775582384756291,106.681901928374652,1
10.764510837465120,106.664280384756192,1
10.766155928374651,106.671248837465192,1
10.763982384756291,106.673560928374652,1
10.770630837465120,106.678997384756192,1
10.775472928374651,106.671240837465192,1
10.768874384756291,106.673524928374652,1
10.773123837465120,106.674879384756192,1
10.760235928374651,106.664751837465192,1
10.762327384756291,106.672538928374652,1
10.765728837465120,106.680123384756192,1
10.772482928374651,106.676819837465192,1
10.768729384756291,106.670090928374652,1
10.774501837465120,106.668925384756192,1
10.769412928374651,106.662500837465192,1
10.770890384756291,106.675890928374652,1
10.765400837465120,106.665300384756192,1
10.771300928374651,106.678200837465192,1
10.770110384756291,106.666800928374652,1
10.769320837465120,106.671000384756192,1
10.764800928374651,106.669400837465192,1
10.772110384756291,106.674500928374652,1
10.766920837465120,106.668600384756192,1
10.767500928374651,106.671800837465192,1
10.768110384756291,106.675300928374652,1
10.764600837465120,106.667500384756192,1
10.765000928374651,106.671000837465192,1
10.766000384756291,106.670000928374652,1

